      #xi_rho                     xi_z                     g1                      g12
  0.0000000000000000E+00  0.1952380952000000E-02  0.4499810548065539E+01  0.1807976776977435E+00
  0.0000000000000000E+00  0.2000000000000000E-02  0.4498962878105526E+01  0.1807980846058146E+00
  0.0000000000000000E+00  0.3530163775500000E-01  0.3697681179276421E+01  0.1828919374159147E+00
  0.0000000000000000E+00  0.7338362321000000E-01  0.2950524933846137E+01  0.1852207893426704E+00
  0.0000000000000000E+00  0.1135061888960000E+00  0.2331027926055697E+01  0.1843146903941219E+00
  0.0000000000000000E+00  0.1550141460330000E+00  0.1831051764215742E+01  0.1804870905351184E+00
  0.0000000000000000E+00  0.1975836727160000E+00  0.1433182057103452E+01  0.1739246853669942E+00
  0.0000000000000000E+00  0.2410187483340000E+00  0.1119018040810920E+01  0.1650690364609262E+00
  0.0000000000000000E+00  0.2851870806420000E+00  0.8724244407900498E+00  0.1545257182076890E+00
  0.0000000000000000E+00  0.3299930022210000E+00  0.6795205361491791E+00  0.1428652279387163E+00
  0.0000000000000000E+00  0.3753639244250000E+00  0.5288876214741252E+00  0.1305877494128437E+00
  0.0000000000000000E+00  0.4212427802450000E+00  0.4114647416431116E+00  0.1181245740137304E+00
  0.0000000000000000E+00  0.4675834627770000E+00  0.3200530748681386E+00  0.1058344755739997E+00
  0.0000000000000000E+00  0.5143479030270000E+00  0.2489284172086014E+00  0.9399874297194483E-01
  0.0000000000000000E+00  0.5615041084640000E+00  0.1935893564370047E+00  0.8282205919139618E-01
  0.0000000000000000E+00  0.6090247959310000E+00  0.1505327126253396E+00  0.7244015937246315E-01
  0.0000000000000000E+00  0.6568864087430000E+00  0.1170388402102146E+00  0.6293120637890297E-01
  0.0000000000000000E+00  0.7050683913569999E+00  0.9099081460196973E-01  0.5432767302169855E-01
  0.0000000000000000E+00  0.7535526420790000E+00  0.7073689136263295E-01  0.4662702838762910E-01
  0.0000000000000000E+00  0.8023230921330000E+00  0.5498846652427643E-01  0.3980080552118190E-01
  0.0000000000000000E+00  0.8513653764619999E+00  0.4274216967507475E-01  0.3380217409494700E-01
  0.0000000000000000E+00  0.9006665724530000E+00  0.3321828497917535E-01  0.2857221591138984E-01
  0.0000000000000000E+00  0.9502149898759999E+00  0.2581148031658814E-01  0.2404503728445307E-01
  0.0000000000000000E+00  0.1000000000000000E+01  0.2005170282942719E-01  0.2015181155225739E-01
  0.0000000000000000E+00  0.1466666666667000E+01  0.1963076675341624E-02  0.3426438038483404E-02
  0.0000000000000000E+00  0.1933333333333000E+01  0.2376535671456973E-03  0.5686692555662831E-03
  0.0000000000000000E+00  0.2400000000000000E+01  0.9304812881372384E-04  0.2001793185807529E-03
  0.0000000000000000E+00  0.2866666666667000E+01  0.1103677423261901E-03  0.2101703895683020E-03
  0.0000000000000000E+00  0.3333333333333000E+01  0.1447519127672087E-03  0.2728073980334046E-03
  0.0000000000000000E+00  0.3800000000000000E+01  0.1787434941202999E-03  0.3385236292479358E-03
  0.0000000000000000E+00  0.4266666666667000E+01  0.2083988800701982E-03  0.3967506959576402E-03
  0.0000000000000000E+00  0.4733333333333000E+01  0.2316694437238707E-03  0.4431288190345772E-03
  0.0000000000000000E+00  0.5200000000000000E+01  0.2474667246072930E-03  0.4754888793898080E-03
  0.0000000000000000E+00  0.5666666666667000E+01  0.2556645250710037E-03  0.4934086826879538E-03
  0.0000000000000000E+00  0.6133333333333000E+01  0.2569037611630965E-03  0.4978593785861521E-03
  0.0000000000000000E+00  0.6600000000000000E+01  0.2522497211664449E-03  0.4906680943453930E-03
  0.0000000000000000E+00  0.7066666666667000E+01  0.2428879394260073E-03  0.4740010289758223E-03
  0.0000000000000000E+00  0.7533333333333000E+01  0.2299475010115833E-03  0.4500177360387647E-03
  0.0000000000000000E+00  0.8000000000000000E+01  0.2144384203051341E-03  0.4207095602678026E-03
  0.0000000000000000E+00  0.1000000000000000E+02  0.1378826292113602E-03  0.2728855833894082E-03
