      #xi_rho                     xi_z                    rho1                    rho2
  0.0000000000000000E+00  0.1200000000000000E+02  0.0000000000000000E+00  0.7474455070933523E-04
  0.0000000000000000E+00  0.1400000000000000E+02  0.0000000000000000E+00  0.3660253775819236E-04
  0.0000000000000000E+00  0.1600000000000000E+02  0.0000000000000000E+00  0.1662848646194924E-04
  0.0000000000000000E+00  0.1800000000000000E+02  0.0000000000000000E+00  0.6968539169369603E-05
  0.0000000000000000E+00  0.2000000000000000E+02  0.0000000000000000E+00  0.2680916124073397E-05
  0.0000000000000000E+00  0.2200000000000000E+02  0.0000000000000000E+00  0.9550768506186282E-06
  0.0000000000000000E+00  0.2400000000000000E+02  0.0000000000000000E+00  0.3201982117184500E-06
  0.0000000000000000E+00  0.3000000000000000E+02  0.0000000000000000E+00  0.9203669514583963E-08
  0.0000000000000000E+00  0.3600000000000000E+02  0.0000000000000000E+00  0.1597451292275028E-09
  0.0000000000000000E+00  0.4200000000000000E+02  0.0000000000000000E+00  0.1360247655518393E-11
  0.0000000000000000E+00  0.4800000000000000E+02  0.0000000000000000E+00  0.5345563861080149E-14
  0.4761904800000000E-04 -0.4800000000000000E+02  0.0000000000000000E+00  0.5345563860939758E-14
  0.4761904800000000E-04 -0.4200000000000000E+02  0.0000000000000000E+00  0.1360247655481615E-11
  0.4761904800000000E-04 -0.3600000000000000E+02  0.0000000000000000E+00  0.1597451292229857E-09
  0.4761904800000000E-04 -0.3000000000000000E+02  0.0000000000000000E+00  0.9203669514296415E-08
  0.4761904800000000E-04 -0.2400000000000000E+02  0.0000000000000000E+00  0.3201982117062122E-06
  0.4761904800000000E-04 -0.2200000000000000E+02  0.0000000000000000E+00  0.9550768505789873E-06
  0.4761904800000000E-04 -0.2000000000000000E+02  0.0000000000000000E+00  0.2680916123952111E-05
  0.4761904800000000E-04 -0.1800000000000000E+02  0.0000000000000000E+00  0.6968539169022957E-05
  0.4761904800000000E-04 -0.1600000000000000E+02  0.0000000000000000E+00  0.1662848646101980E-04
  0.4761904800000000E-04 -0.1400000000000000E+02  0.0000000000000000E+00  0.3660253775580738E-04
  0.4761904800000000E-04 -0.1200000000000000E+02  0.0000000000000000E+00  0.7474455070343213E-04
  0.4761904800000000E-04 -0.1000000000000000E+02  0.0000000000000000E+00  0.1378858439281033E-03
  0.4761904800000000E-04 -0.8000000000000000E+01  0.0000000000000000E+00  0.2144666310155168E-03
  0.4761904800000000E-04 -0.7533333333333000E+01  0.0000000000000000E+00  0.2299832974412693E-03
  0.4761904800000000E-04 -0.7066666666667000E+01  0.0000000000000000E+00  0.2429315099990092E-03
  0.4761904800000000E-04 -0.6600000000000000E+01  0.0000000000000000E+00  0.2523009330978870E-03
  0.4761904800000000E-04 -0.6133333333333000E+01  0.0000000000000000E+00  0.2569620700373225E-03
  0.4761904800000000E-04 -0.5666666666667000E+01  0.0000000000000000E+00  0.2557288242574899E-03
  0.4761904800000000E-04 -0.5200000000000000E+01  0.0000000000000000E+00  0.2475351641149822E-03
  0.4761904800000000E-04 -0.4733333333333000E+01  0.0000000000000000E+00  0.2317393321731540E-03
  0.4761904800000000E-04 -0.4266666666667000E+01  0.0000000000000000E+00  0.2084668335746627E-03
  0.4761904800000000E-04 -0.3800000000000000E+01  0.0000000000000000E+00  0.1788058978612693E-03
  0.4761904800000000E-04 -0.3333333333333000E+01  0.0000000000000000E+00  0.1448054332039792E-03
  0.4761904800000000E-04 -0.2866666666667000E+01  0.0000000000000000E+00  0.1104088324968628E-03
  0.4761904800000000E-04 -0.2400000000000000E+01  0.0000000000000000E+00  0.9306623771209193E-04
  0.4761904800000000E-04 -0.1933333333333000E+01  0.0000000000000000E+00  0.2375820111719575E-03
  0.4761904800000000E-04 -0.1466666666667000E+01  0.0000000000000000E+00  0.1962499131998047E-02
  0.4761904800000000E-04 -0.1000000000000000E+01  0.0000000000000000E+00  0.2004888079310786E-01
  0.4761904800000000E-04 -0.9502149898759999E+00  0.0000000000000000E+00  0.2580828805719732E-01
  0.4761904800000000E-04 -0.9006665724530000E+00  0.0000000000000000E+00  0.3321474051079936E-01
  0.4761904800000000E-04 -0.8513653764619999E+00  0.0000000000000000E+00  0.4273832933136664E-01
  0.4761904800000000E-04 -0.8023230921330000E+00  0.0000000000000000E+00  0.5498444482920883E-01
  0.4761904800000000E-04 -0.7535526420790000E+00  0.0000000000000000E+00  0.7073288994438064E-01
  0.4761904800000000E-04 -0.7050683913569999E+00  0.0000000000000000E+00  0.9098716396407236E-01
  0.4761904800000000E-04 -0.6568864087430000E+00  0.0000000000000000E+00  0.1170360584925689E+00
  0.4761904800000000E-04 -0.6090247959310000E+00  0.0000000000000000E+00  0.1505315851635721E+00
  0.4761904800000000E-04 -0.5615041084640000E+00  0.0000000000000000E+00  0.1935910405563251E+00
  0.4761904800000000E-04 -0.5143479030270000E+00  0.0000000000000000E+00  0.2489345822184662E+00
  0.4761904800000000E-04 -0.4675834627770000E+00  0.0000000000000000E+00  0.3200661006299464E+00
  0.4761904800000000E-04 -0.4212427802450000E+00  0.0000000000000000E+00  0.4114880122730413E+00
  0.4761904800000000E-04 -0.3753639244250000E+00  0.0000000000000000E+00  0.5289259382957698E+00
  0.4761904800000000E-04 -0.3299930022210000E+00  0.0000000000000000E+00  0.6795806264223060E+00
  0.4761904800000000E-04 -0.2851870806420000E+00  0.0000000000000000E+00  0.8725155391250784E+00
