     #eta_rho                    eta_z                     f1                      f12
  0.4761904800000000E-04 -0.1800000000000000E+02  0.7431126427905056E-06  0.5538477637069510E-07
  0.4761904800000000E-04 -0.1600000000000000E+02  0.1687837985846423E-05  0.1369687561468748E-06
  0.4761904800000000E-04 -0.1400000000000000E+02  0.4092514754073778E-05  0.3764683131271868E-06
  0.4761904800000000E-04 -0.1200000000000000E+02  0.1061572401663774E-04  0.1173460667217018E-05
  0.4761904800000000E-04 -0.1000000000000000E+02  0.2944741232626418E-04  0.4266060830360618E-05
  0.4761904800000000E-04 -0.8000000000000000E+01  0.8666906120309159E-04  0.1848143400120839E-04
  0.4761904800000000E-04 -0.7533333333333000E+01  0.1121782484380920E-03  0.2671316832417394E-04
  0.4761904800000000E-04 -0.7066666666667000E+01  0.1453618674127417E-03  0.3900712363342323E-04
  0.4761904800000000E-04 -0.6600000000000000E+01  0.1884153985993601E-03  0.5755048986560814E-04
  0.4761904800000000E-04 -0.6133333333333000E+01  0.2440238860437117E-03  0.8579810701450976E-04
  0.4761904800000000E-04 -0.5666666666667000E+01  0.3153572984973804E-03  0.1292460791451552E-03
  0.4761904800000000E-04 -0.5200000000000000E+01  0.4059675060915916E-03  0.1966848592638108E-03
  0.4761904800000000E-04 -0.4733333333333000E+01  0.5195220746021066E-03  0.3022088552502003E-03
  0.4761904800000000E-04 -0.4266666666667000E+01  0.6593016788871023E-03  0.4683432023900162E-03
  0.4761904800000000E-04 -0.3800000000000000E+01  0.8274030742305513E-03  0.7305307639604673E-03
  0.4761904800000000E-04 -0.3333333333333000E+01  0.1023646862289562E-02  0.1142250109981786E-02
  0.4761904800000000E-04 -0.2866666666667000E+01  0.1244303562811985E-02  0.1776500300995650E-02
  0.4761904800000000E-04 -0.2400000000000000E+01  0.1480919378297481E-02  0.2710323689722018E-02
  0.4761904800000000E-04 -0.1933333333333000E+01  0.1719702848182344E-02  0.3963831301360914E-02
  0.4761904800000000E-04 -0.1466666666667000E+01  0.1942028286846845E-02  0.5360782903849518E-02
  0.4761904800000000E-04 -0.1000000000000000E+01  0.2126481300706134E-02  0.6356562036888345E-02
  0.4761904800000000E-04 -0.9502149898759999E+00  0.2143035658063910E-02  0.6405898418688432E-02
  0.4761904800000000E-04 -0.9006665724530000E+00  0.2158822474207713E-02  0.6440837484386103E-02
  0.4761904800000000E-04 -0.8513653764619999E+00  0.2173826672578956E-02  0.6461145499324909E-02
  0.4761904800000000E-04 -0.8023230921330000E+00  0.2188034843215542E-02  0.6466853942763378E-02
  0.4761904800000000E-04 -0.7535526420790000E+00  0.2201435322604662E-02  0.6458291670925420E-02
  0.4761904800000000E-04 -0.7050683913569999E+00  0.2214018273839174E-02  0.6436109523067622E-02
  0.4761904800000000E-04 -0.6568864087430000E+00  0.2225775768173655E-02  0.6401294246878828E-02
  0.4761904800000000E-04 -0.6090247959310000E+00  0.2236701869547527E-02  0.6355168806705888E-02
  0.4761904800000000E-04 -0.5615041084640000E+00  0.2246792724260732E-02  0.6299376667601074E-02
  0.4761904800000000E-04 -0.5143479030270000E+00  0.2256046658876540E-02  0.6235848524596580E-02
  0.4761904800000000E-04 -0.4675834627770000E+00  0.2264464290718870E-02  0.6166751125640577E-02
  0.4761904800000000E-04 -0.4212427802450000E+00  0.2272048657250288E-02  0.6094419223139871E-02
  0.4761904800000000E-04 -0.3753639244250000E+00  0.2278805373606319E-02  0.6021273142016097E-02
  0.4761904800000000E-04 -0.3299930022210000E+00  0.2284742832349522E-02  0.5949725797686540E-02
  0.4761904800000000E-04 -0.2851870806420000E+00  0.2289872467586521E-02  0.5882084043519953E-02
  0.4761904800000000E-04 -0.2410187483340000E+00  0.2294209119964048E-02  0.5820449775903417E-02
  0.4761904800000000E-04 -0.1975836727160000E+00  0.2297771566420400E-02  0.5766626060254004E-02
