      #xi_rho                     xi_z                     g1                      g12
  0.4761904800000000E-04 -0.9006665724530000E+00  0.1162811767913078E-01  0.1167169340631697E-01
  0.4761904800000000E-04 -0.8513653764619999E+00  0.1638045907758666E-01  0.1488054184362461E-01
  0.4761904800000000E-04 -0.8023230921330000E+00  0.2305883950816876E-01  0.1892232074826577E-01
  0.4761904800000000E-04 -0.7535526420790000E+00  0.3243881656637444E-01  0.2397661243343319E-01
  0.4761904800000000E-04 -0.7050683913569999E+00  0.4560575736364948E-01  0.3024554276013882E-01
  0.4761904800000000E-04 -0.6568864087430000E+00  0.6407518093693229E-01  0.3794901676596574E-01
  0.4761904800000000E-04 -0.6090247959310000E+00  0.8995826119672720E-01  0.4731528900964557E-01
  0.4761904800000000E-04 -0.5615041084640000E+00  0.1261924017018729E+00  0.5856534652920595E-01
  0.4761904800000000E-04 -0.5143479030270000E+00  0.1768678476593462E+00  0.7188976196708577E-01
  0.4761904800000000E-04 -0.4675834627770000E+00  0.2476909159992207E+00  0.8741710105443980E-01
  0.4761904800000000E-04 -0.4212427802450000E+00  0.3466214363319116E+00  0.1051735301386755E+00
  0.4761904800000000E-04 -0.3753639244250000E+00  0.4847031767342942E+00  0.1250339512028908E+00
  0.4761904800000000E-04 -0.3299930022210000E+00  0.6771119718717939E+00  0.1466654406618180E+00
  0.4761904800000000E-04 -0.2851870806420000E+00  0.9445697540676145E+00  0.1694626675649337E+00
  0.4761904800000000E-04 -0.2410187483340000E+00  0.1315415350280744E+01  0.1924779859913391E+00
  0.4761904800000000E-04 -0.1975836727160000E+00  0.1828017048186260E+01  0.2143867109786775E+00
  0.4761904800000000E-04 -0.1550141460330000E+00  0.2532234900325827E+01  0.2336097422400341E+00
  0.4761904800000000E-04 -0.1135061888960000E+00  0.3490888950392612E+01  0.2485783450471584E+00
  0.4761904800000000E-04 -0.7338362321000000E-01  0.4776813348559152E+01  0.2574325320984209E+00
  0.4761904800000000E-04 -0.3530163775500000E-01  0.6451348570936630E+01  0.2591324105793645E+00
  0.4761904800000000E-04 -0.2000000000000000E-02  0.8337168702247311E+01  0.2583523854164733E+00
  0.4761904800000000E-04 -0.1952380952000000E-02  0.8338686340227611E+01  0.2583521955908696E+00
  0.4761904800000000E-04 -0.1904761905000000E-02  0.8340171808245486E+01  0.2583520103159671E+00
  0.4761904800000000E-04 -0.1857142857000000E-02  0.8341624804074684E+01  0.2583518295934703E+00
  0.4761904800000000E-04 -0.1809523810000000E-02  0.8343045030500836E+01  0.2583516534250554E+00
  0.4761904800000000E-04 -0.1761904762000000E-02  0.8344432195723762E+01  0.2583514818123474E+00
  0.4761904800000000E-04 -0.1714285714000000E-02  0.8345786013303410E+01  0.2583513147569298E+00
  0.4761904800000000E-04 -0.1666666667000000E-02  0.8347106202406522E+01  0.2583511522603525E+00
  0.4761904800000000E-04 -0.1619047619000000E-02  0.8348392488038655E+01  0.2583509943241097E+00
  0.4761904800000000E-04 -0.1571428571000000E-02  0.8349644601027030E+01  0.2583508409496619E+00
  0.4761904800000000E-04 -0.1523809524000000E-02  0.8350862278253853E+01  0.2583506921384336E+00
  0.4761904800000000E-04 -0.1476190476000000E-02  0.8352045262873737E+01  0.2583505478917891E+00
  0.4761904800000000E-04 -0.1428571429000000E-02  0.8353193304277946E+01  0.2583504082110685E+00
  0.4761904800000000E-04 -0.1380952381000000E-02  0.8354306158431374E+01  0.2583502730975563E+00
  0.4761904800000000E-04 -0.1333333333000000E-02  0.8355383587837235E+01  0.2583501425525017E+00
  0.4761904800000000E-04 -0.1285714286000000E-02  0.8356425361744588E+01  0.2583500165771161E+00
  0.4761904800000000E-04 -0.1238095238000000E-02  0.8357431256339735E+01  0.2583498951725592E+00
  0.4761904800000000E-04 -0.1190476190000000E-02  0.8358401054739897E+01  0.2583497783399486E+00
  0.4761904800000000E-04 -0.1142857143000000E-02  0.8359334547184382E+01  0.2583496660803677E+00
  0.4761904800000000E-04 -0.1095238095000000E-02  0.8360231531207980E+01  0.2583495583948539E+00
  0.4761904800000000E-04 -0.1047619048000000E-02  0.8361091811620128E+01  0.2583494552844018E+00
  0.4761904800000000E-04 -0.1000000000000000E-02  0.8361915200766209E+01  0.2583493567499598E+00
  0.4761904800000000E-04 -0.9523809519999999E-03  0.8362701518505732E+01  0.2583492627924385E+00
  0.4761904800000000E-04 -0.9047619050000000E-03  0.8363450592372688E+01  0.2583491734127111E+00
  0.4761904800000000E-04 -0.8571428570000000E-03  0.8364162257717801E+01  0.2583490886115971E+00
  0.4761904800000000E-04 -0.8095238100000001E-03  0.8364836357694525E+01  0.2583490083898837E+00
  0.4761904800000000E-04 -0.7619047620000000E-03  0.8365472743468557E+01  0.2583489327483087E+00
  0.4761904800000000E-04 -0.7142857140000000E-03  0.8366071274202323E+01  0.2583488616875708E+00
  0.4761904800000000E-04 -0.6666666670000000E-03  0.8366631817182427E+01  0.2583487952083286E+00
  0.4761904800000000E-04 -0.6190476190000000E-03  0.8367154247927488E+01  0.2583487333111923E+00
  0.4761904800000000E-04 -0.5714285710000000E-03  0.8367638450189739E+01  0.2583486759967355E+00
